% Model,System_batch.mph
% Version,COMSOL 6.0.0.318
% Date,"Sep 29 2023, 10:36"
% Table,Generator_export - 
% Time,Q,DH,QHD,QHH,prod,Qm,DHp,QH,D,QD
7.38668074318107E-8,0.992681911578145,0.992668381957569,1.3529914652719505E-5,1.3529643354751404E-5,1.3529911493680816E-5,0.0062311646682839126,0.0062311646682839126,0.0010598641727850044,0.0010598636159368888,2.2042076086655517E-11
7.426031855253205E-8,0.992643584296529,0.9926296067221088,1.3977879426582284E-5,1.3977597630480179E-5,1.3977876043874594E-5,0.006254603340004018,0.006254603340004018,0.0010738568631999592,0.0010738562853832298,2.246957217476449E-11
7.465382967325341E-8,0.9926052718863703,0.9925908344980258,1.443770462788298E-5,1.4437411991990232E-5,1.443770100966169E-5,0.006277923916415441,0.006277923916415441,0.00108792905694713,0.0010879284574963433,2.29028875005053E-11
7.504734079397476E-8,0.9925669745699617,0.9925520652845007,1.4909613377675863E-5,1.4909309551564614E-5,1.4909609511561008E-5,0.006301126552318318,0.006301126552318318,0.0011020799307005207,0.0011020793089337214,2.3342061863990965E-11
7.544085191469612E-8,0.9925286925714978,0.9925132990807047,1.5393830708148235E-5,1.5393515332465936E-5,1.5393826581204338E-5,0.006324211408219916,0.006324211408219916,0.0011163086497025197,0.0011163080049209754,2.3787134912278307E-11
7.583436303541747E-8,0.9924904261170431,0.9924745358858013,1.589058353011997E-5,1.5890256236435074E-5,1.5890579128835272E-5,0.0063471786502621195,0.0063471786502621195,0.001130614367933989,0.0011306136994219214,2.423814613644937E-11
7.622787415613883E-8,0.9924521754344989,0.9924357756989441,1.6400100599548517E-5,1.6399761010195317E-5,1.6400095909813642E-5,0.006370028450148904,0.006370028450148904,0.0011449962282873377,0.0011449955353116557,2.4695134868734685E-11
7.662138527686019E-8,0.9924139407535676,0.9923970185192791,1.6922612483048964E-5,1.6922260210971648E-5,1.6922607490135004E-5,0.006392760985073842,0.006392760985073842,0.0011594533627425376,0.0011594526445525704,2.5158140279678883E-11
7.701489639758154E-8,0.9923757223057179,0.9923582643459422,1.7458351522439525E-5,1.7457986171035474E-5,1.7458346210975447E-5,0.006415376437647619,0.006415376437647619,0.0011739848925460346,0.0011739841483732636,2.5627201375348906E-11
7.74084075183029E-8,0.9923375203241482,0.9923195131780614,1.8007551798323416E-5,1.8007172961285775E-5,1.8007546152272925E-5,0.006437874995825598,0.006437874995825598,0.0011885899283925088,0.0011885891574502981,2.6102356994585256E-11
7.780191863902425E-8,0.9922993350437493,0.992280765014755,1.8570449092718698E-5,1.8570056353878276E-5,1.857044309535641E-5,0.006460256852835442,0.006460256852835442,0.001203267570609429,0.001203266772092757,2.6583645806296565E-11
7.819542975974561E-8,0.9922611667010655,0.9922420198551327,1.9147280850748495E-5,1.9146873783914987E-5,1.9147274484635472E-5,0.0064825222071048,0.0064825222071048,0.0012180169093443556,0.0012180160824295484,2.7071106306797827E-11
7.858894088046696E-8,0.9922230155342561,0.9922032776982947,1.9738286141404397E-5,1.9737864310207078E-5,1.973827938836306E-5,0.006504671262189089,0.006504671262189089,0.0012328370247549382,0.0012328361685993987,2.7564776817192662E-11
7.898245200118832E-8,0.9921848817830544,0.992164538543332,2.034370561739683E-5,2.0343268575124605E-5,2.03436984584852E-5,0.006526704226699373,0.006526704226699373,0.0012477269872015499,0.0012477261009434912,2.806469548079984E-11
7.937596312190967E-8,0.9921467656887274,0.9921258023893266,2.0963781474106454E-5,2.0963328763547452E-5,2.0963773889591708E-5,0.006548621314230339,0.006548621314230339,0.0012626858574425034,0.001262684940200681,2.8570900260624465E-11
7.976947424263103E-8,0.9921086674940327,0.9920870692353508,2.1598757407651573E-5,2.159828856093223E-5,2.1598749376982917E-5,0.006570422743288425,0.006570422743288425,0.0012777126868317931,0.0012777117377052376,2.9083428936873973E-11
8.016298536335238E-8,0.9920705874431768,0.9920483390804682,2.224887857208701E-5,2.2248393110510714E-5,2.2248870073867884E-5,0.0065921087372200655,0.0065921087372200655,0.0012928065175193018,0.0012928055355870506,2.9602319104519377E-11
8.055649648407374E-8,0.9920325257817705,0.992009611923732,2.291439153575056E-5,2.2913888969635916E-5,2.2914382547710128E-5,0.006613679524140101,0.006613679524140101,0.0013079663826534068,0.00130796536697424,3.012760817090191E-11
8.09500076047951E-8,0.9919944827567855,0.991970887764187,2.3595544236773724E-5,2.359502406529248E-5,2.3595534735737657E-5,0.006635135336860355,0.006635135336860355,0.0013231913065859312,0.001323190256198105,3.0659333353385326E-11
8.134351872551645E-8,0.9919564586165075,0.9919321666008674,2.429258593777404E-5,2.429204764878869E-5,2.4292575899634605E-5,0.0066564764128183695,0.0066564764128183695,0.0013384803050793673,0.0013384792190003485,3.1197531677054203E-11
8.173702984623781E-8,0.9919184536104911,0.9918934484327988,2.5005767179746924E-5,2.5005210249648053E-5,2.500575657943232E-5,0.006677702994006357,0.006677702994006357,0.0013538323855163137,0.0013538312627425165,3.174223997245835E-11
8.213054096695916E-8,0.9918804679895127,0.9918547332589964,2.5735339735175434E-5,2.5734763628718857E-5,2.57353285466184E-5,0.006698815326900337,0.006698815326900337,0.0013692465471110504,0.001369245386617574,3.229349487340357E-11
8.252405208768052E-8,0.9918425020055226,0.9918160210784664,2.6481556560377008E-5,2.6480960730520713E-5,2.6481544756482697E-5,0.006719813662389481,0.006719813662389481,0.0013847217811231917,0.0013847205818635585,3.285133281478909E-11
8.291756320840187E-8,0.9918045559115969,0.9917773118902048,2.7244671747106743E-5,2.7244055634847744E-5,2.7244659299719852E-5,0.006740698255705706,0.006740698255705706,0.0014002570710733412,0.0014002558319792368,3.3415790030491705E-11
8.331107432912323E-8,0.9917666299618876,0.9917386056931977,2.8024940473437315E-5,2.802430350764839E-5,2.8024927353308434E-5,0.006761469366353473,0.006761469366353473,0.0014158513929606806,0.001415850112941693,3.3986902551296904E-11
8.370458544984458E-8,0.9917287244115738,0.9916999024864221,2.8822618953936156E-5,2.8821960551202587E-5,2.8822605130687383E-5,0.006782127258039857,0.006782127258039857,0.001431503715482414,0.0014315023934257781,3.4564706202877087E-11
8.409809657056594E-8,0.9916908395168101,0.9916612022688445,2.9637964389161066E-5,2.963728395361735E-5,2.963794983125082E-5,0.006802672198604868,0.006802672198604868,0.001447213000255001,0.001447211635025343,3.514923660381713E-11
8.44916076912873E-8,0.9916529755346764,0.9916225050394218,3.0471234914495768E-5,3.0470531837662426E-5,3.0471219589182846E-5,0.006823104459952023,0.006823104459952023,0.0014629782020371017,0.0014629767924761818,3.5740529163687326E-11
8.488511881200865E-8,0.9916151327231248,0.991583810797101,3.132268954834767E-5,3.1321963208968146E-5,3.132267342165451E-5,0.006843424317979228,0.006843424317979228,0.0014787982689541475,0.0014787968138806101,3.633861908116395E-11
8.527862993273E-8,0.991577311340929,0.9915451195408194,3.219258813973025E-5,3.2191837903607965E-5,3.219257117640539E-5,0.0068636320525099145,0.0068636320525099145,0.001494672142724475,0.0014946706409335977,3.6943541342197394E-11
8.567214105345136E-8,0.9915395116476292,0.9915064312695038,3.308119131525316E-5,3.308041653508878E-5,3.3081173478732915E-5,0.006883727947224501,0.006883727947224501,0.0015105987588869343,0.0015105972091503782,3.7555330718228224E-11
8.606565217417272E-8,0.99150173390348,0.9914677459820715,3.398876042554346E-5,3.398796044077236E-5,3.398874167791279E-5,0.006903712289592149,0.006903712289592149,0.0015265770470298938,0.0015265754480954577,3.8174021764450987E-11
8.645916329489407E-8,0.9914639783693956,0.9914290636774296,3.491555749112176E-5,3.49147316277519E-5,3.491553779307431E-5,0.006923585370802826,0.006923585370802826,0.0015426059310215613,0.0015426042816129378,3.8799648818126114E-11
8.685267441561543E-8,0.9914262453068952,0.9913903843544752,3.58618451477577E-5,3.58609927182077E-5,3.5861824458555044E-5,0.006943347485699719,0.006943347485699719,0.001558684329241542,0.0015586826280580746,3.943224599693969E-11
8.724618553633678E-8,0.9913885349780477,0.9913517080120954,3.682788659132915E-5,3.682700689426688E-5,3.68278648687592E-5,0.006962998932711965,0.006962998932711965,0.0015748111548135452,0.0015748094005299893,4.00718471974114E-11
8.763969665705814E-8,0.9913508476454168,0.9913130346491668,3.781394552221026E-5,3.7813037842391796E-5,3.781392272254486E-5,0.006982540013787716,0.006982540013787716,0.0015909853158391628,0.001590983507105449,4.071848609335065E-11
8.80332077777795E-8,0.9913131835720038,0.9912743642645566,3.88202860892137E-5,3.881934969732279E-5,3.8820262167165375E-5,0.0070019710343275825,0.0070019710343275825,0.00160720571563263,0.0016072038510736295,4.1372196134360727E-11
8.842671889850085E-8,0.9912755430211923,0.9912356968571214,3.984717283311258E-5,3.984620698560069E-5,3.984714774179046E-5,0.0070212923031184055,0.0070212923031184055,0.0016234712529564852,0.001623469331171778,4.20330105443911E-11
8.88202300192222E-8,0.9912379262566902,0.9911970324257081,4.089487062976817E-5,4.089387456869502E-5,4.089484432063307E-5,0.007040504132267422,0.007040504132267422,0.001639780822258046,0.0016397788418216917,4.270096232033805E-11
8.921374113994356E-8,0.9912003335424728,0.9911583709691528,4.196364463288948E-5,4.196261758576434E-5,4.196361705570813E-5,0.007059606837136788,0.007059606837136788,0.0016561333139066086,0.0016561312733669221,4.337608423069329E-11
8.960725226066492E-8,0.9911627651427264,0.9911197124862824,4.3053760216451363E-5,4.3052701396074895E-5,4.305373131924978E-5,0.007078600736278483,0.007078600736278483,0.0016725276144312921,0.0016725255123106193,4.4058408814240774E-11
9.000076338138627E-8,0.9911252213217884,0.9910810569759126,4.416548291679769E-5,4.4164391521104626E-5,4.416545264581378E-5,0.007097486151369615,0.007097486151369615,0.0016889626067594311,0.001688960441553931,4.474796837880164E-11
9.039427450210763E-8,0.9910877023440903,0.9910424044368501,4.5299078374456726E-5,4.529795358635926E-5,4.529904667409188E-5,0.007116263407148117,0.007116263407148117,0.0017054371704554403,0.0017054349406348667,4.544479500002706E-11
9.078778562282898E-8,0.9910502084740992,0.9910037548678903,4.6454812275695706E-5,4.645365326292773E-5,4.645477908846569E-5,0.0071349328313488345,0.0071349328313488345,0.0017219501819600482,0.0017219478859675382,4.614892052023922E-11
9.118129674355034E-8,0.9910127399762589,0.9909651082678195,4.763295029384208E-5,4.763175620880432E-5,4.763291556032702E-5,0.007153494754640044,0.007153494754640044,0.0017385005148298268,0.0017384981510816908,4.68603765473201E-11
9.15748078642717E-8,0.9909752971149308,0.9909264646354132,4.883375803039885E-5,4.883252801000491E-5,4.883372168919235E-5,0.007171949510560361,0.007171949510560361,0.0017550870399769159,0.0017550846068624321,4.7579194453648045E-11
9.196831898499305E-8,0.9909378801543359,0.9908878239694369,5.005750095598173E-5,5.005623412150501E-5,5.005746294363906E-5,0.0071902974354560965,0.0071902974354560965,0.0017717086259088637,0.0017717061217900744,4.830540537508211E-11
9.23618301057144E-8,0.9909004893584942,0.9908491862686463,5.130444435110572E-5,5.1303139808027466E-5,5.13044046020913E-5,0.007208538868419019,0.007208538868419019,0.0017883641389684827,0.0017883615621799977,4.903904020999389E-11
9.275534122643576E-8,0.990863124991166,0.9908105515317864,5.257485324684911E-5,5.257351008470749E-5,5.257481169348302E-5,0.007226674151224556,0.007226674151224556,0.0018050524435736437,0.0018050497924224445,4.978012961834691E-11
9.314885234715712E-8,0.990825787315793,0.9907719197575929,5.3868992365422895E-5,5.3867609657663143E-5,5.386894893782652E-5,0.007244703628270443,0.007244703628270443,0.001821772402456912,0.0018217696752221607,5.0528704020823245E-11
9.354236346787847E-8,0.9907884765954375,0.9907332909447906,5.518712606067332E-5,5.5185702864499086E-5,5.518708068671423E-5,0.007262627646515797,0.007262627646515797,0.0018385228769049356,0.0018385200718377887,5.128479359799727E-11
9.393587458859983E-8,0.9907511930927242,0.9906946650920948,5.652951825854593E-5,5.6528053614771766E-5,5.652947086378181E-5,0.007280446555420658,0.007280446555420658,0.0018553027269975011,0.001855299842320927,5.2048428289556507E-11
9.432938570932118E-8,0.9907139370697804,0.9906560421982105,5.7896432397538906E-5,5.7894925330444055E-5,5.7896382905160645E-5,0.007298160706885972,0.007298160706885972,0.0018721108118461647,0.0018721078457547653,5.28196377935691E-11
9.472289683004254E-8,0.9906767087881759,0.9906174222618328,5.928813136917385E-5,5.928658088635725E-5,5.928807969994784E-5,0.007315770455194032,0.007315770455194032,0.0018889459898323723,0.0018889429404922078,5.35984515657981E-11
9.51164079507639E-8,0.990639508508864,0.9905788052816467,6.070487745851199E-5,6.070328255074865E-5,6.070482353072147E-5,0.00733327615694939,0.00733327615694939,0.0019058071188449758,0.0019058039843933962,5.4384898819061965E-11
9.550991907148525E-8,0.9906023364921217,0.9905401912563274,6.214693228474366E-5,6.214529192584244E-5,6.214687601412928E-5,0.007350678171020223,0.007350678171020223,0.0019226930565170632,0.0019226898350625423,5.517900852264129E-11
9.59034301922066E-8,0.9905651929974914,0.9905015801845402,6.361455674187925E-5,6.361286988854195E-5,6.361449804157875E-5,0.0073679768584801785,0.0073679768584801785,0.0019396026604620118,0.001939599350083987,5.5980809401731605E-11
9.629694131292796E-8,0.9905280782837202,0.9904629720649398,6.51080109395689E-5,6.510627653125091E-5,6.510794972005604E-5,0.0073851725825506915,0.0073851725825506915,0.0019565347885086783,0.001956531387257392,5.679032993694163E-11
9.669045243364932E-8,0.990490992608703,0.9904243668961722,6.662755414407916E-5,6.662577110285157E-5,6.66274903131016E-5,0.007402265708543773,0.007402265708543773,0.0019734882989356347,0.001973484804831985,5.760759836383722E-11
9.747747467509204E-8,0.9904169097403659,0.9903471654038201,6.9746280418532E-5,6.974439678367142E-5,6.974621107282805E-5,0.007436146125640531,0.007436146125640531,0.0020074533965548477,0.002007449710651046,5.926552725254177E-11
9.81857946923905E-8,0.9903503370586583,0.9902776941385873,7.264495986997528E-5,7.264298183482351E-5,7.264488521642854E-5,0.0074662913563612225,0.0074662913563612225,0.0020380835815131957,0.0020380797159196135,6.07844410775723E-11
9.889411470968895E-8,0.9902838624291855,0.9902082324124537,7.563215625303092E-5,7.563008004740059E-5,7.563207594714405E-5,0.007496109950528955,0.007496109950528955,0.002068765320671087,0.002068761268510813,6.232888571297171E-11
9.960243472698741E-8,0.9902174873116583,0.9901387802171929,7.87093376100161E-5,7.870715935789835E-5,7.870925128908246E-5,0.007525604099289559,0.007525604099289559,0.0020994920271932417,0.002099487781413984,6.389901630861661E-11
1.0031075474428586E-7,0.9901512131558526,0.9900693375444626,8.187796216771784E-5,8.187567788575737E-5,8.187786945007512E-5,0.007554776016215763,0.007554776016215763,0.002130257121384031,0.002130252674756563,6.549498583466174E-11
1.0101907476158432E-7,0.9900850413981289,0.989999904385815,8.513947484238499E-5,8.513708043853154E-5,8.513937532667423E-5,0.007583627933070479,0.007583627933070479,0.002161054045396585,0.0021610493905135347,6.711694480580675E-11
1.0172739477888278E-7,0.9900189734595719,0.9899304807327033,8.84953053761331E-5,8.849279664837598E-5,8.84951986405502E-5,0.007612162097743172,0.007612162097743172,0.0021918762708822304,0.0021918714001570466,6.876504118959295E-11
1.0243571479618123E-7,0.9899530107446872,0.9898610665764828,9.194686703068461E-5,9.194423966583984E-5,9.194675263221957E-5,0.007640380772924651,0.007640380772924651,0.0022227173042319646,0.002222712209898015,7.043942037726957E-11
1.0314403481347969E-7,0.989887154640296,0.9897916619084127,9.549555547992751E-5,9.54928050524685E-5,9.549543295359082E-5,0.007668286235040443,0.007668286235040443,0.002253570690963662,0.002253565365073446,7.214022517652838E-11
1.0385235483077814E-7,0.9898214065145085,0.9897222667196589,9.91427477822326E-5,9.913986975316169E-5,9.914261664026798E-5,0.007695880773282291,0.007695880773282291,0.0022844300197720994,0.0022844244541965677,7.38675958124565E-11
1.045606748480766E-7,0.9897557677157379,0.9896528810012936,1.0288980139358308E-4,1.0288679110934404E-4,1.0288966112466749E-4,0.0077231666886841115,0.0077231666886841115,0.0023152889264121024,0.0023152831128400836,7.562166993211652E-11
1.0526899486537505E-7,0.9896902395717454,0.9895835047442975,1.067380532093542E-4,1.0673490590078617E-4,1.0673790327778492E-4,0.007750146293224486,0.007750146293224486,0.0023461410974691677,0.0023461350274069062,7.740258261119784E-11
1.0597731488267351E-7,0.9896248233887069,0.989514137939562,1.1068881863150907E-4,1.1068552941284261E-4,1.106886584763786E-4,0.007776821908949706,0.007776821908949706,0.0023769802740332357,0.0023769739388040364,7.9210466362198E-11
1.0668563489997197E-7,0.9895595204503086,0.9894447805778899,1.1474339066092929E-4,1.1473995452882538E-4,1.1474321969528849E-4,0.007803195867115351,0.007803195867115351,0.0024078002552784554,0.0024077936460224357,8.104545114393319E-11
1.0739395491727042E-7,0.989494332016866,0.9893754326499969,1.1890303901554891E-4,1.1889945084818153E-4,1.1890285662555855E-4,0.007829270507345729,0.007829270507345729,0.0024385949019476083,0.002438588009621566,8.290766437228976E-11
1.0810227493456888E-7,0.9894292593244702,0.9893060941465147,1.2316900927523676E-4,1.2316526383141988E-4,1.2316881481930843E-4,0.007855048176810944,0.007855048176810944,0.0024693581397386205,0.0024693509551160053,8.479723093216624E-11
1.0881059495186733E-7,0.9893643035841634,0.9892367650579906,1.2754252205442486E-4,1.275386139727846E-4,1.275423148623515E-4,0.00788053122942146,0.00788053122942146,0.0025000839625902577,0.002500076476261259,8.671427319056758E-11
1.0951891496916579E-7,0.9892994659811414,0.9891674453748914,1.3202477220345464E-4,1.320206960016466E-4,1.3202455157553135E-4,0.007905722025040116,0.007905722025040116,0.002530766435864175,0.0025307586382359187,8.86589110108166E-11
1.1022723498646425E-7,0.9892347476739861,0.9890981350876039,1.3661692803956048E-4,1.366126781135334E-4,1.3661669324569603E-4,0.007930622928711497,0.007930622928711497,0.002561399699420635,0.0025613915807174864,9.063126176784877E-11
1.109355550037627E-7,0.9891701497939301,0.9890288341864371,1.413201306083487E-4,1.4131570123165473E-4,1.4131988088716854E-4,0.007955236309908626,0.007955236309908626,0.0025919779705853704,0.002591969520849354,9.263144036455621E-11
1.1164387502106116E-7,0.9891056734441507,0.9889595426616247,1.4613549297656404E-4,1.4613087829971568E-4,1.4613522753450533E-4,0.007979564541796857,0.007979564541796857,0.0026224955470053202,0.002622486756096647,9.465955924914666E-11
1.1235219503835961E-7,0.9890413196990961,0.9888902605033266,1.5106409955686816E-4,1.5105929360674256E-4,1.510638175672672E-4,0.008003610000514924,0.008003610000514924,0.002652946809391154,0.0026529376669888523,9.67157284334823E-11
1.1306051505565807E-7,0.9889770896038469,0.988820987701631,1.5610700546528575E-4,1.5610200214457646E-4,1.561067060674588E-4,0.008027375064473003,0.008027375064473003,0.002683326224144698,0.002683316719747364,9.88000555123637E-11
1.1376883507295652E-7,0.988912984173507,0.9887517242465568,1.6126523591190458E-4,1.6126002899862122E-4,1.6126491821022285E-4,0.008050862113667717,0.008050862113667717,0.002713628345869649,0.0027136184687962957,1.0091264568372299E-10
1.1447715509025498E-7,0.9888490043926311,0.9886824701280554,1.665397856253467E-4,1.665343687723623E-4,1.6653944868830548E-4,0.00807407352901393,0.00807407352901393,0.0027438478197641114,0.0027438375591551274,1.030536017696908E-10
1.1518547510755344E-7,0.9887851512146858,0.9886132253360129,1.7193161831145743E-4,1.719259850461036E-4,1.7193126117074053E-4,0.008097011691693244,0.008097011691693244,0.002773979383893765,0.00277396872871198,1.0522302423850078E-10
1.1589379512485189E-7,0.9887214255615447,0.9885439898602529,1.7744166614658938E-4,1.7743580987029996E-4,1.7744128779612992E-4,0.00811967898251904,0.00811967898251904,0.002804017871344666,0.0028040068103765154,1.0742101122719564E-10
1.1660211514215035E-7,0.9886578283230193,0.9884747636905377,1.8307082930579043E-4,1.8306474329379254E-4,1.8307042870082773E-4,0.008142077781317918,0.008142077781317918,0.002833958212254883,0.0028339467341116802,1.0964765856509849E-10
1.173104351594488E-7,0.988594360356424,0.9884055468165717,1.8881997552613392E-4,1.8881365292718717E-4,1.88819551582268E-4,0.008164210466327412,0.008164210466327412,0.0028637954357244267,0.002863783528843737,1.1190305979801302E-10
1.1801875517674726E-7,0.9885310224861783,0.9883363392280029,1.9468993970536295E-4,1.9468337354154643E-4,1.9468949129760704E-4,0.008186079413609795,0.008186079413609795,0.002893524671603098,0.0028935123242502057,1.1418730621311619E-10
1.1872707519404571E-7,0.9884678155034414,0.9882671409144254,2.0068152353595238E-4,2.0067470670249895E-4,2.0068104949778418E-4,0.008207686996481849,0.008207686996481849,0.0029231411521561074,0.0029231283524255892,1.1650048686450744E-10
1.1943539521134416E-7,0.9884047401657862,0.9881979518653823,2.0679549517462636E-4,2.067884204398045E-4,2.0679499429703877E-4,0.008229035584960395,0.008229035584960395,0.0029526402136075417,0.002952626949424926,1.188426885993776E-10
1.2085203524594107E-7,0.988278988183934,0.9880596015046901,2.1939441697728528E-4,2.1938680406581186E-4,2.1939385855974187E-4,0.008270968341247005,0.008270968341247005,0.0030112621289586925,0.0030112478987587774,1.236145988410595E-10
1.2212701127707827E-7,0.9881662684995439,0.9879351177576935,2.3115899437098656E-4,2.3115087107984406E-4,2.311583795803953E-4,0.008307845917921927,0.008307845917921927,0.0030635755878588135,0.0030635604452760564,1.280093973844486E-10
1.2340198730821548E-7,0.9880539854698599,0.9878106638625697,2.433304001040164E-4,2.433217410226911E-4,2.4332972431506236E-4,0.008343921003704378,0.008343921003704378,0.003115441251581828,0.0031154251549505535,1.324994704320066E-10
1.2467696333935268E-7,0.9879421422487629,0.9876862397570153,2.559118510965612E-4,2.5590263007887093E-4,2.5591110940275763E-4,0.00837920718201605,0.00837920718201605,0.003166835949719975,0.0031668188564650877,1.3708524647737118E-10
1.259519393704899E-7,0.9878307416379987,0.9875618453782479,2.68906212612009E-4,2.688964027768373E-4,2.689053998154732E-4,0.008413717996602862,0.008413717996602862,0.003217737606989653,0.003217719473648569,1.4176713458797128E-10
1.272269154016271E-7,0.9877197860775261,0.9874374806631401,2.823159884693407E-4,2.823055622032749E-4,2.82315099071002E-4,0.008447466921147865,0.008447466921147865,0.0032681253028424787,0.0032681060850900116,1.4654552399569773E-10
1.285018914327643E-7,0.9876092776431155,0.9873131455482965,2.9614331856352394E-4,2.9613224752463984E-4,2.9614234675357334E-4,0.008480467344250535,0.008480467344250535,0.003317979293846862,0.003317958946521906,1.5142078434378476E-10
1.297768674639015E-7,0.9874992180470843,0.9871888399701084,3.1038997954444144E-4,3.1037823466696613E-4,3.103889191929749E-4,0.008512732559862918,0.008512732559862918,0.0033672810211574653,0.003367259498291058,1.5639326615945778E-10
1.310518434950387E-7,0.9873896086407515,0.9870645638648031,3.2505738722278196E-4,3.2504493872252547E-4,3.2505623187063527E-4,0.00854427575984733,0.00854427575984733,0.0034160131106893417,0.003415990365533877,1.6146330140564236E-10
1.323268195261759E-7,0.9872804504181032,0.9869403171684903,3.401466001873769E-4,3.401334175678762E-4,3.4014534303716554E-4,0.008575110027526938,0.008575110027526938,0.0034641593686675506,0.0034641353537270005,1.6663120406098893E-10
1.3360179555731311E-7,0.9871717440204587,0.9868160998172075,3.5565832442600425E-4,3.5564437648534096E-4,3.556569583333866E-4,0.008605248331841505,0.008605248331841505,0.003511704773562592,0.003511679440623635,1.7189727070995408E-10
1.3487677158845032E-7,0.9870634897420343,0.9866919117469638,3.715929188438946E-4,3.715781736821492E-4,3.7159143630907557E-4,0.0086347035219691,0.0086347035219691,0.0035586354648677347,0.0035586087650316778,1.7726178113571405E-10
1.3742672365072473E-7,0.986848336444285,0.9864436231086132,4.0472996429540117E-4,4.047135253352656E-4,4.0472822441686056E-4,0.00869163168139345,0.00869163168139345,0.003650588195037167,0.0036505586113164063,1.8828748134068384E-10
1.397216805067717E-7,0.9866562400272554,0.9862202628283457,4.359954782068406E-4,4.3597739885904176E-4,4.3599347728471427E-4,0.00874065750773718,0.00874065750773718,0.003731129388002969,0.0037310970353770837,1.9854974254424382E-10
1.4201663736281868E-7,0.9864655970837077,0.9859969964254761,4.686207023216408E-4,4.686008687894217E-4,4.686184101376395E-4,0.008787663413842656,0.008787663413842656,0.0038095177207926535,0.0038094824317821477,2.091345556204484E-10
1.4431159421886565E-7,0.9862763978195125,0.9857738235328923,5.025962133335169E-4,5.025745081103135E-4,5.025935973348535E-4,0.008832719152215928,0.008832719152215928,0.003885712085350612,0.003885673689724271,2.2004301898307768E-10
1.4660655107491262E-7,0.9860886295218945,0.9855507437854804,5.379096671852513E-4,5.37885969161056E-4,5.379066924161534E-4,0.008875893118517369,0.008875893118517369,0.003959681490509036,0.003959639815633757,2.312761063900754E-10
1.489015079309596E-7,0.9859022767351774,0.9853277568213316,5.745459735949845E-4,5.745201581754289E-4,5.745426026375498E-4,0.008917252174973713,0.008917252174973713,0.004031404713764402,0.004031359584961767,2.4283467294656794E-10
1.5119646478700657E-7,0.9857173214631347,0.9851048622825241,6.124874976161866E-4,6.124594368488088E-4,6.124836905390151E-4,0.008956861570510823,0.008956861570510823,0.004100869775668025,0.004100821016569677,2.5471946340036253E-10
1.5349142164305354E-7,0.985533743383482,0.9848820598157326,6.517142735180932E-4,6.516838362232353E-4,6.517099878322249E-4,0.008994784898892622,0.008994784898892622,0.004168073339428553,0.004168020772326222,2.669311209332249E-10
1.5555688281349583E-7,0.9853696831054783,0.9846816160442393,6.881000317624145E-4,6.880673410052352E-4,6.880952769704E-4,0.00902752290281535,0.00902752290281535,0.004226626339192207,0.0042265701921478365,2.782015197996375E-10
1.5762234398393812E-7,0.9852067028122867,0.9844812463216346,7.254918371013493E-4,7.254567819761832E-4,7.254865747984896E-4,0.009058988935962735,0.009058988935962735,0.004283359341370191,0.004283299469116288,2.8973747157568696E-10
1.596878051543804E-7,0.9850447835969529,0.9842809503996073,7.63871032983459E-4,7.638335004933248E-4,7.6386522282164E-4,0.00908922624236445,0.00908922624236445,0.004338285324080951,0.004338221581053926,3.0153927143529596E-10
1.617532663248227E-7,0.9848839056512955,0.984080728035382,8.032180559905031E-4,8.031779311506743E-4,8.032116556768853E-4,0.009118276684383593,0.009118276684383593,0.0043914213619667625,0.004391353602516741,3.136071650583084E-10
1.63818727495265E-7,0.9847240483380859,0.9838805789909486,8.435125087984674E-4,8.434696747309082E-4,8.43505474091347E-4,0.009146180921631728,0.009146180921631728,0.004442788229185374,0.004442716307773389,3.2594135477622826E-10
1.6588418866570728E-7,0.9845651902941635,0.9836805030328989,8.847332634568121E-4,8.846876014810046E-4,8.847255481630349E-4,0.009172978475647992,0.009172978475647992,0.0044924100250622045,0.004492333796447061,3.3854200414549393E-10
1.6794964983614957E-7,0.9844073095405551,0.9834804999324537,9.26858571485499E-4,9.26809961207317E-4,9.26850127460783E-4,0.009198707757479795,0.009198707757479795,0.004540313816196066,0.004540233135611481,3.514092418079008E-10
1.7001511100659186E-7,0.9842503835913274,0.9832805694655379,9.698661726527384E-4,9.698144920517334E-4,9.698569498052435E-4,0.00922340608405701,0.00922340608405701,0.004586529293680613,0.004586444017002676,3.645431649419591E-10
1.7208057217703415E-7,0.9840943895581625,0.9830807114128552,0.001013733399477522,0.0010136785249925853,0.001013723345774661,0.009247109691961122,0.009247109691961122,0.004631088445754808,0.004630998429659717,3.779438424160503E-10
1.7414603334747644E-7,0.9839393042494811,0.982880925559952,0.001058437276291078,0.001058379082904321,0.0010584263377694347,0.009269853751362401,0.009269853751362401,0.004674025246621813,0.004673930348733821,3.9161131768775514E-10
1.7621149451791873E-7,0.9837851042635986,0.9826812116972636,0.001103954612348432,0.0011038929736671152,0.00110394273312662,0.00929167238093898,0.00929167238093898,0.004715375362152932,0.004715275441182507,4.055456114711299E-10
1.7827695568836102E-7,0.9836317660756788,0.9824815696201428,0.0011502620887558154,0.001150196877092168,0.0011502492110500838,0.009312598663938488,0.009312598663938488,0.00475517587301924,0.0047550707888915165,4.197467241862523E-10
