% Model,System_batch.mph
% Version,COMSOL 6.0.0.318
"% Date,""Jul 11 2023, 14:08"""
% Table,Evaluation Group 2 - 
% Ke,KH,Kr,Kdisp,KqH,Ks,Kd,Kc,Kp,KrD,Kph,light,Time,Q,DH,QHD,QHH,prod,Qm,DHp,QH,D,QD
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,9.065263422535664E-7,0.9794916049383765,0.9734684164907778,0.006025500082079408,0.006023196236091837,0.006024022829443476,0.00536003325016348,0.005360033250163479,0.003099657706724846,0.0030979967603466867,7.7776015304591E-9
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,9.274104339057221E-7,0.9790948276198193,0.9728713283525309,0.006225951883630387,0.006223507495295659,0.006224365524636435,0.005357416807111405,0.005357416807111401,0.0030982879681931536,0.003096563711064281,8.216783005290019E-9
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,9.691786172100337E-7,0.978302526011445,0.9716789733290212,0.006626299354829183,0.0066235618256622955,0.006624482705097031,0.005352132592967006,0.005352132592967002,0.0030954710741834266,0.0030936202031298324,9.131337373379517E-9
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,1.0109468005143452E-6,0.9775118773170962,0.9704890417455196,0.007025892374881658,0.007022845678202892,0.00702382935947226,0.005346798219578336,0.005346798219578331,0.0030925763062250515,0.0030905988696249844,1.0094031488369901E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,1.0527149838186566E-6,0.9767228600791086,0.9693015265564872,0.007424716464010068,0.007421344640624654,0.007422391052556727,0.005341434799509643,0.005341434799509638,0.0030896329016560195,0.0030875289938797714,1.1104698508550585E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,1.094483167122968E-6,0.9759354579668452,0.9681164205776582,0.007822762409386043,0.007819049566385357,0.007820158620707188,0.005336056905299552,0.005336056905299546,0.0030866609781161655,0.00308443072790714,1.216316736429488E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,1.1362513504272796E-6,0.9751496586508774,0.966933716603904,0.008220025022097854,0.008215955331012898,0.008217126927247525,0.005330674063074337,0.005330674063074329,0.0030836736524637383,0.0030813172131455937,1.3269265817407331E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,1.178019533731591E-6,0.9743654525878497,0.9657534074461732,0.008616501884941013,0.008612059580030211,0.008613293609238161,0.005325292301437254,0.005325292301437248,0.0030806792113054495,0.0030781967532991805,1.4422821575442717E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,1.2197877170359025E-6,0.9735828320676045,0.9645754859422306,0.009012192388498702,0.009007361765344052,0.00900865811285508,0.0053199153559324655,0.0053199153559324594,0.003077682786935787,0.003075074492295841,1.5623662724064763E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,1.261555900340214E-6,0.9728017905493904,0.963399944959203,0.009407097064502061,0.009401862478903624,0.009403221026259904,0.005314545506774534,0.005314545506774528,0.003074687516383483,0.0030719535749108226,1.6871617908833577E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,1.3033240836445255E-6,0.972022322226078,0.9622267773937522,0.009801217149635414,0.009795563016748096,0.009796983643061734,0.005309184129097373,0.005309184129097369,0.003071695299090307,0.0030688359056167316,1.8166516418239913E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,1.345092266948837E-6,0.9712444217476066,0.9610559761716809,0.01019455430918944,0.010188465102843285,0.01018994768573115,0.005303832042533959,0.005303832042533953,0.003068707276398127,0.0030657226289159552,1.9508188224163715E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,1.3868604502531484E-6,0.9704680840490703,0.9598875342474925,0.010587110465456262,0.010580570717610656,0.010582115133830136,0.005298489728744582,0.005298489728744577,0.00306572412900853,0.0030626144273983645,2.089646400214078E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,1.4286286335574599E-6,0.969693304245245,0.9587214446040194,0.01097888769253208,0.010971881992825385,0.010973488118701932,0.005293157464967224,0.00529315746496722,0.003062746259204102,0.0030595117043790364,2.2331175141222418E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,1.4703968168617713E-6,0.9689200775664208,0.9575577002521303,0.011369888152374375,0.011362401147740434,0.01136406885945211,0.0052878354052849795,0.005287835405284974,0.003059773901569838,0.003056414694905634,2.3812153748135605E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,1.5121650001660828E-6,0.9681483993195629,0.9563962942304924,0.011760114056155952,0.011752130450486818,0.011753859624251848,0.0052825236297873515,0.005282523629787346,0.0030568071899139504,0.003053323532873221,2.5339232648200156E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,1.595701366774706E-6,0.9666096634889801,0.9540804602775139,0.012538254160978,0.012529231766278572,0.012531083493940635,0.005271931045435896,0.005271931045435892,0.003050890991853288,0.0030471590370619085,2.853080546097275E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,1.6708840967224669E-6,0.9652300503290426,0.9520041369299752,0.01323595403117208,0.013225944983976468,0.013227906589318439,0.0052624329830764215,0.005262432983076417,0.0030455860971303466,0.003041631360030048,3.155920698073583E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,1.7460668266702278E-6,0.9638553828362089,0.9499352826425167,0.013931179340812627,0.013920134955543657,0.013922206041799855,0.00525296824009524,0.005252968240095234,0.003040299875816345,0.003036123003141578,3.4734403328104364E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,1.8212495566179887E-6,0.9624856348631805,0.9478738579434546,0.01462394309201612,0.014611815004420561,0.0146139951768521,0.0052435366817706434,0.005243536681770639,0.0030350322853191615,0.003030633920696643,3.805544868075793E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,1.8964322865657496E-6,0.9611207804033062,0.9458198235441779,0.015314258246239151,0.015300998411624883,0.01530328727760923,0.005234138149251999,0.005234138149251993,0.003029783249608217,0.0030251640333727693,4.152140221807398E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,1.9716150165135105E-6,0.9597607936206402,0.9437731404009522,0.016002137693015804,0.01598769838401139,0.01599009555307843,0.005224772473613452,0.005224772473613445,0.0030245526780999852,0.003019713247215942,4.5131329599644526E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,2.0467977464612714E-6,0.9584056488571278,0.9417337697339274,0.016687594238271892,0.01667192804244735,0.01667443312628672,0.0052154394828051774,0.005215439482805172,0.0030193404750339563,0.0030142814630735744,4.888430341440442E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,2.1219804764090323E-6,0.9570553206334014,0.9397016730318828,0.017370640600407244,0.017353700417865752,0.017356313030320272,0.005206139004657298,0.005206139004657292,0.0030141465435345248,0.003008868580684072,5.277940328663063E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,2.197163206356793E-6,0.9557097836479189,0.9376768120522314,0.01805128940942227,0.018033028450397757,0.01803574820745086,0.005196870867985058,0.005196870867985052,0.0030089707871106784,0.0030034745001885506,5.681571586787532E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,2.272345936304554E-6,0.9543690127756832,0.9356591488194573,0.018729553207184068,0.018709924989655714,0.018712751509416665,0.005187634902896326,0.00518763490289632,0.003003813110078298,0.0029980991225576096,6.099233479129473E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,2.347528666252315E-6,0.9530329830668499,0.9336486456230485,0.019405444448080737,0.01938440279540763,0.019387335698096142,0.00517843094081619,0.005178430940816182,0.0029986734176003743,0.0029927423496327755,6.530836061389352E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,2.422711396200076E-6,0.9517016697452884,0.9316452650152748,0.020078975499783394,0.020056474538360302,0.02005951344629122,0.0051692588144381275,0.005169258814438123,0.002993551615628339,0.0029874040840678147,6.976290075519774E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,2.497894126147837E-6,0.9503750482071243,0.9296489698089333,0.020750158644021723,0.020726152800956094,0.020729297338524272,0.0051601183576726615,0.005160118357672656,0.002988447610840205,0.0029820842292665227,7.435506943519059E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,2.5730768560955977E-6,0.9490530940192704,0.9276597230750956,0.0214190060773474,0.021393450078157582,0.021396699871822973,0.00515100940560972,0.005151009405609715,0.002983361310597429,0.0029767826893391833,7.908398761245092E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,2.6482595860433586E-6,0.9477357829179631,0.9256774881408729,0.022085529911882156,0.022058378778216547,0.022061733456489527,0.005141931794493588,0.0051419317944935835,0.0029782926229188146,0.002971499369076129,8.394878292280148E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,2.7234423159911195E-6,0.9464230908073018,0.9237022285872029,0.02274974217605264,0.022720951223429722,0.022724410416856577,0.005132885361705848,0.0051328853617058435,0.002973241456465217,0.0029662341739321724,8.894858961856379E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,2.7986250459388804E-6,0.9451149937578044,0.9217339082466565,0.023411654815314698,0.023381179650883648,0.023384742992032193,0.005123869945752617,0.005123869945752612,0.002968207720530011,0.0029609870100168294,9.408254850844616E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,2.8738077758866413E-6,0.9438114680049717,0.9197724912012704,0.024071279692868763,0.024039076213190458,0.024042743336635777,0.005114885386253823,0.0051148853862538176,0.002963191325032242,0.0029557577840872568,9.934980689806848E-8
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,2.9489905058344022E-6,0.9425124899478692,0.9178179417803981,0.024728628590367226,0.02469465297921543,0.024698423521525823,0.00510593152393335,0.005105931523933344,0.002958192180510879,0.00295054640354232,1.0474951853111935E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,3.024173235782163E-6,0.9412180361477227,0.9158702245585869,0.025383713208614402,0.025347921934796923,0.02535179553451986,0.005097008200609563,0.005097008200609556,0.0029532101981194965,0.0029453527764170735,1.1028084353113964E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,3.099355965729924E-6,0.939928083326526,0.9139293043534735,0.026036545168259158,0.025998894983458743,0.026002871281107072,0.0050881152591859685,0.005088115259185962,0.002948245289621076,0.002940176811377381,1.1594294834392439E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,3.174538695677685E-6,0.9386426083656668,0.911995146223703,0.02668713601048055,0.026647583947115347,0.02665166258515347,0.0050792525436419746,0.0050792525436419685,0.0029432973673828495,0.0029350184177145792,1.2173500568053628E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,3.249721425625446E-6,0.9373615883045625,0.9100677154668694,0.027335497197666352,0.027294000566769658,0.027298181189599986,0.005070419899023731,0.005070419899023725,0.0029383663443711848,0.002929877505340173,1.276561944609229E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,3.4000868855209676E-6,0.9348127917115215,0.9062328529358085,0.028625591099605746,0.02858007873584584,0.02858446227196271,0.0050528440022969,0.005052844002296897,0.002928554536274248,0.0029196476480435234,1.3988163621876247E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,3.535415799426937E-6,0.9325338815748017,0.9028041382259738,0.029779164495895166,0.029729894750526106,0.029734459711943582,0.005037126990970014,0.005037126990970009,0.0029197808357374366,0.0029104996630822436,1.5131798654466252E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,3.6707447133329066E-6,0.9302690551311079,0.8993966909463117,0.030925688633034534,0.030872527434100083,0.03087727269829531,0.005021505045431361,0.005021505045431354,0.0029110605607582194,0.002901406942830347,1.6316022464389672E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,3.806073627238876E-6,0.9280181844925725,0.8960103178121964,0.03206522735831578,0.03200804217877096,0.03201296663395792,0.005005977303100747,0.0050059773031007416,0.0029023932268431077,0.002892368985874821,1.7540379637629383E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,3.941402541144845E-6,0.9257811430010218,0.8926448273983492,0.03319784390627245,0.033136503747137655,0.03314160629218913,0.004990542909432535,0.004990542909432528,0.002893778354084072,0.0028833852954949887,1.8804419683905094E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,4.076731455050815E-6,0.9235578054213064,0.889300030431059,0.03432360080209263,0.03425797617331275,0.03426325571765151,0.004975201019340267,0.00497520101934026,0.0028852154678646372,0.0028744553804233414,2.0107697715943565E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,4.212060368956785E-6,0.9213480479906359,0.8859757398627827,0.03544255983690182,0.03537252273765627,0.035377978201133004,0.004959950797617562,0.004959950797617554,0.0028767040990878763,0.002865578755098335,2.1449774613541846E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,4.347389282862755E-6,0.9191517484201024,0.8826717708744677,0.036554782066937776,0.03648020596597862,0.03648583627874602,0.004944791418990727,0.004944791418990719,0.0028682437842204866,0.0028567549397162852,2.283021701677603E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,4.4827181967687246E-6,0.9169687858805163,0.8793879408541374,0.037660327820582894,0.037581087636789294,0.037586891739176335,0.004929722068037999,0.004929722068037992,0.0028598340652584834,0.002847983460197336,2.4248597263305993E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,4.6180471106746944E-6,0.9147990409832651,0.876124069367944,0.03875925670789368,0.038675228791101905,0.038681205633489625,0.0049147419390635555,0.0049147419390635485,0.002851474489660799,0.002839263848116748,2.5704493308132176E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,4.753376024580664E-6,0.9126423957597666,0.8728799781290943,0.039851627630836745,0.0397626897429615,0.03976883828566072,0.004899850235958543,0.004899850235958535,0.00284316461027199,0.002830595640624683,2.719748863858701E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,4.888704938486634E-6,0.9104987336407043,0.8696554909664448,0.0409374987936351,0.040843530090084,0.04084984930321491,0.004885046172060174,0.004885046172060165,0.0028349039852427786,0.0028219783803638287,2.8727172188805655E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,5.024033852392604E-6,0.9083679394354368,0.8664504337933592,0.042016927713028195,0.04191780872440636,0.04192429758777993,0.004870328970012266,0.0048703289700122564,0.002826692177951371,0.0028134116153879034,3.029313825507069E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,5.159362766298574E-6,0.906249899311705,0.8632646345770185,0.04308997122838302,0.042985583842483244,0.0429922413454844,0.004855697861628052,0.0048556978616280414,0.002818528756926221,0.0028048948990817,3.1894986412474065E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,5.294691680204544E-6,0.904144500775676,0.86009792330824,0.04415668551163759,0.044046912955711094,0.044053738097183694,0.004841152087755402,0.004841152087755393,0.0028104132957702736,0.002796427790082667,3.3532321433023054E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,5.430020594110514E-6,0.9020516326523301,0.8569501319718161,0.04521712607707326,0.04510185290037616,0.04510884468850958,0.004826690898144427,0.004826690898144416,0.002802345373086587,0.002788009852203918,3.520475320521113E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,5.565349508016484E-6,0.8999711850661899,0.853821094517369,0.046271347790917045,0.0461504598475272,0.046157617299744706,0.004812313551317364,0.004812313551317355,0.002794324572405264,0.0027796406543586045,3.6911896655040394E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,5.7006784219224535E-6,0.8979030494223851,0.8507106468307146,0.04731940488077637,0.04719278931267616,0.04720011145552482,0.004798019314440774,0.004798019314440766,0.002786350482111668,0.0027713197704856054,3.865337166847094E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,5.836007335828423E-6,0.8958471183880481,0.8476186267057254,0.04836135094490966,0.048228896165329486,0.048236382034371805,0.004783807463199929,0.00478380746319992,0.0027784226953758728,0.002763046779476505,4.042880301526936E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,5.971336249734393E-6,0.893803285874031,0.8445448738166821,0.04939723896133588,0.04925883463835394,0.04926648327806099,0.004769677281675395,0.004769677281675387,0.0027705408100833504,0.0027548212651038414,4.223782027422791E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,6.106665163640363E-6,0.8917714470169419,0.8414892296911044,0.050427121296786274,0.05028265833717984,0.05029046880082603,0.004755628062221754,0.0047556280622217464,0.002762704428766848,0.0027466428159505928,4.40800577597262E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,6.241994077546333E-6,0.8897514981614896,0.8384515376830528,0.051451049715501386,0.05130042024884516,0.051308391598404515,0.0047416591053484215,0.004741659105348414,0.002754913158539446,0.0027385110253408873,4.595515444960771E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,6.377322991452303E-6,0.8877433368431349,0.8354316429468883,0.052469075387876735,0.052312172750883824,0.05232030405692773,0.004727769719602511,0.004727769719602505,0.002747166611028772,0.002730425491271902,4.786275391434413E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,6.512651905358273E-6,0.8857468617710367,0.8324293924114853,0.05348124889895975,0.05331796762006092,0.05332625796165746,0.004713959221453728,0.00471395922145372,0.002739464402312345,0.0027223858163469387,4.980250424746093E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,6.647980819264243E-6,0.8837619728112938,0.8294446347548851,0.0544876202568014,0.054317856040958415,0.054326304505573006,0.004700226935181214,0.004700226935181205,0.0027318061528540222,0.0027143916077096396,5.177405799719853E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,6.7833097331702125E-6,0.8817885709704704,0.8264772203793831,0.05548823890066505,0.05531188861441383,0.05532049429781147,0.004686572192762342,0.004686572192762335,0.0027241914874415398,0.0027064424769793318,5.37770720993836E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,7.053967560982151E-6,0.877875709888088,0.8205936375264056,0.05747247713856276,0.057282651388813846,0.057291568842216846,0.0046594918230988295,0.004659491823098822,0.0027090909386706065,0.00269067740682258,5.787568588178401E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,7.2975596060128965E-6,0.8743924440102422,0.815356250784831,0.05923910515067699,0.05903681019858979,0.05904600523517523,0.004635378090377815,0.0046353780903778076,0.0026956457955140227,0.0026766391718705813,6.166865577596844E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,7.541151651043642E-6,0.8709449078937203,0.8101728068966826,0.06098783779373817,0.060772756884601487,0.06078222669956381,0.0046115055527935715,0.004611505552793561,0.002682336220803944,0.002662741147040826,6.555841751924736E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,7.784743696074386E-6,0.8675325654428129,0.8050424957487146,0.06271894282862099,0.062490765445947685,0.06250050727915789,0.00458787059486559,0.00458787059486558,0.0026691601841907662,0.0026489812310645997,6.954312773501052E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,8.028335741105131E-6,0.8641548898631014,0.7999645212894673,0.06443268337911531,0.06419110512159208,0.0642011162569477,0.004564469662365322,0.004564469662365312,0.002656115689640771,0.002635357357928316,7.362097911152824E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,8.271927786135876E-6,0.8608113643616171,0.7949381025877658,0.06612931758123132,0.06587404003204667,0.06588431779665863,0.004541299268057423,0.0045412992680574134,0.002643200778525816,0.0026218675002669363,7.779020267888357E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,8.515519831166621E-6,0.8575014822109688,0.7899624739297497,0.06780909855049135,0.0675398291464713,0.0675503709098077,0.004518355992558077,0.004518355992558066,0.0026304135302439337,0.002608509670069913,8.204906788222747E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,8.759111876197366E-6,0.8542247466058405,0.7850368846018667,0.06947227445321204,0.06918872635617102,0.06919952952920597,0.004495636483470615,0.004495636483470605,0.0026177520618136827,0.002595281918271658,8.639588193952279E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,9.002703921228111E-6,0.8509806704548846,0.7801605985761354,0.07111908861017369,0.0708209805812159,0.07083204261559714,0.004473137453984079,0.0044731374539840685,0.0026052145271024496,0.0025821823339512535,9.082898898043701E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,9.246295966258857E-6,0.847768776155664,0.7753328941697868,0.07274977960878443,0.07243683588573602,0.07244815427297292,0.0044508556813433,0.004450855681343288,0.0025927991159624465,0.0025692090434364396,9.534676913167337E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,9.489888011289602E-6,0.8445885953684347,0.770553063703159,0.07436458141583045,0.07403653159379776,0.07404810386446958,0.004428788005316079,0.004428788005316067,0.002580504053365073,0.0025563602094070266,9.994763760330199E-7
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,9.733480056320347E-6,0.8414396687938962,0.7658204131636044,0.07596372348824773,0.07562030240323771,0.07563212612622099,0.004406931326691357,0.004406931326691346,0.002568327598555652,0.0025436340300198966,1.0463004379367272E-6
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,9.977072101351092E-6,0.8383215459564836,0.7611342618777843,0.07754743088113214,0.07718837849665316,0.07720045127836798,0.0043852826058163145,0.0043852826058163015,0.0025562680442315086,0.0025310287380582762,1.0939247041815698E-6
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,1.0220664146381837E-5,0.8352337849935884,0.7564939421929286,0.07911592435279693,0.07874098564935418,0.0787533051330286,0.0043638388611736785,0.004363838861173666,0.0025443237157430055,0.0025185426001047505,1.1423343266286819E-6
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,1.0464256191412582E-5,0.8321759524507008,0.7518987991670529,0.0806694204668806,0.08027834533428084,0.08029090919923326,0.0043425971679989335,0.004342597167998921,0.0025324929703169565,0.002506173915737416,1.1915147736316442E-6
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,1.0707848236443327E-5,0.829147623082342,0.7473481902679295,0.0822081316915713,0.0818006748239544,0.08181348078489291,0.004321554656936504,0.004321554656936492,0.002520774196301879,0.002493921016748639,1.2414518220630934E-6
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,1.0951440281474072E-5,0.8261483796586137,0.7428414850805602,0.08373226649603198,0.08330818728954865,0.08332123309588729,0.004300708512733858,0.004300708512733847,0.0025091658124345166,0.0024817822663858193,1.2921315495754673E-6
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,1.1195032326504817E-5,0.823177812777189,0.7383780650228775,0.0852420294441147,0.08480109189717293,0.084814375332364,0.004280055972972324,0.004280055972972313,0.0024976662671269763,0.0024697560586134973,1.3435403270882223E-6
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,3.0000000000000004E-5,1.1438624371535562E-5,0.8202355206805749,0.7339573230694119,0.08673762128545143,0.08627959390145622,0.08629311278233884,0.00425959432683348,0.004259594326833467,0.0024862740377738454,0.002457840817396144,1.3956648114940063E-6
